id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink	True Positive	False Positive	isClean	Reason for False Positive
4.42824E+17	katielarsen44	Proud of @herofoundation and helping Michigan families with cancer . Follow us & learn how you can help too.... #beatcancer	3/9/2014	4	2	@herofoundation	#beatcancer		https://twitter.com/katielarsen44/status/442823531957452800	1	0	1	
3.60468E+17	JobsDirectUSA	"#it #jobs Intern- Information Technology - American Cancer Society - Atlanta, GA http:// bit.ly/ey7P2s"	7/25/2013	0	0		#it #jobs		https://twitter.com/JobsDirectUSA/status/360467787493277696	0	1	-1	Job Offering
2.51933E+16	BurkeTweet	A view of my office. A constant reminder that the battle against #cancer is worth fighting. @pelotonia here I come! http://campl.us/sQX	1/12/2011	0	0	@pelotonia	#cancer		https://twitter.com/BurkeTweet/status/25193281990164480	1	0	1	
3.04109E+17	ali_odom	#MentionSomeoneYoureThankfulFor the surgeon that helped put my little sisters cancer in remission forever grateful to him	2/20/2013	0	0		#MentionSomeoneYoureThankfulFor		https://twitter.com/ali_odom/status/304108673335193600	1	0	1	
6.10806E+16	GlushhBroSmokey	If I see one more girl with a bald head and she doesn't have cancer . I swear she gettin the smoovest smack to the back of that nugget #WTF	4/21/2011	0	0		#WTF		https://twitter.com/GlushhBroSmokey/status/61080557743906817	1	0	1	
3.49714E+17	ThePamLackey	@itscgonzalez prayers for a speedy recovery. Cancer does suck!!	6/25/2013	0	0	@itscgonzalez			https://twitter.com/ThePamLackey/status/349713594021191680	1	0	1	
2.58013E+17	AustinZolanski	@putoprince Cancer Cathy	10/15/2012	0	0	@putoprince			https://twitter.com/AustinZolanski/status/258012973765906436	1	0	1	
5.23454E+17	Schlappa_bitch	If you see Penn State canners out today please donate! Every penny counts to beat pediatric cancer ! #BeatCancer #GoState #THON2015 #FTK	10/18/2014	4	3		#BeatCancer #GoState #THON2015 #FTK		https://twitter.com/Schlappa_bitch/status/523454478368792576	1	0	1	
1.99564E+17	TJordan_xXx	Im a #Cancer so I'm nice and chilled	5/7/2012	1	0		#Cancer		https://twitter.com/TJordan_xXx/status/199564024529170432	0	1	-1	Horoscope
3.24255E+17	Laid_Thomas	"I'm at Cedar Valley Cancer Center (Waterloo, IA) http:// 4sq.com/110XJmE"	4/16/2013	0	0				https://twitter.com/Laid_Thomas/status/324255175223152640	0	1	-1	4sq
2.6779E+17	pennysgurl01	“ #Cancer can drop you in matter of seconds when they find someone else better than you. They waste no time on games.”	11/11/2012	0	0		#Cancer		https://twitter.com/pennysgurl01/status/267790248459784192	0	1	-1	Horoscope
4.66775E+17	One_In_Million7	Dwight look like a aids/ cancer patient	5/14/2014	0	0				https://twitter.com/One_In_Million7/status/466774508981207040	0	1	-1	Looking Like Someone has Cancer
4.93653E+17	dayanaaleyva16	"@HARDWELL for my mom to get out of surgery after cancer was found in her kidney. I didn't know what EDM was until I heard you, on pandora"	7/28/2014	0	1	@HARDWELL			https://twitter.com/dayanaaleyva16/status/493653090667491328	1	0	1	
3.53493E+17	iLally_Star	"“ @CancerAreUs : If Cancer 's were a Pokemon, they'd be a camouflaging crab.”"	7/6/2013	0	0	@CancerAreUs			https://twitter.com/iLally_Star/status/353493311153123328	0	1	-1	Horoscope
4.60944E+17	BrieeBastante	I lost all respect for sundae .. How do you tell her that knowing she has cancer	4/28/2014	2	1				https://twitter.com/BrieeBastante/status/460943745870200832	1	0	1	
4.55464E+17	zeestinson_	"@tinyambition__ if you can't make a decent score, how could u possibly come up with the cure for cancer low income+intelligence=scholarship"	4/13/2014	0	0	@tinyambition__			https://twitter.com/zeestinson_/status/455463519429750784	0	1	-1	Talking about how having bad scores means you can't come up with a cure for cancer
5.11757E+17	Blackkout__	So yesterday a news reporter in Illinois went on air and announced his cancer is back and he only has 4-6 months to live.	9/16/2014	0	0				https://twitter.com/Blackkout__/status/511757358985650176	1	0	1	
5.41058E+17	allygirl_414	@slipknot @stratihov really wanted to see you but couldn't. I've seen you 2 times. Once while going through chemo for breast cancer .	12/5/2014	0	0	@slipknot @stratihov			https://twitter.com/allygirl_414/status/541058080411488256	1	0	1	
1.31166E+17	meremischief	"@realdrhouse just found out she has cancer and her liver is extremely swollen, she is in pain"	10/31/2011	0	0	@realdrhouse			https://twitter.com/meremischief/status/131165569876627457	1	0	1	
1.07129E+17	EYEAMTHECITY	@Unique_ Cancer you going out tonight?	8/26/2011	0	0	@Unique_			https://twitter.com/EYEAMTHECITY/status/107129040149807104	0	1	-1	Handle has Cancer
3.31856E+17	AMadlock	"Treefa Aziz, Legislative Fellow for Rep. DeLauro. End Breast Cancer 2020. #nbccsummit pic.twitter.com/AKXLT6WgjP"	5/7/2013	0	0		#nbccsummit		https://twitter.com/AMadlock/status/331856302705881090	1	0	1	
4.37522E+17	CWKPROMOTIONS	"@ddlovato Could I request a follow from you, as I knew one of your biggest fans if the biggest but she recently lost her battle to Cancer ."	2/23/2014	0	0	@ddlovato			https://twitter.com/CWKPROMOTIONS/status/437521668324347904	1	0	1	
3.23989E+17	ChelChiiii	It's so weird. Suddenly now that I'm at the gym I think I just got cancer . I hear beer is the best cure.	4/15/2013	0	0				https://twitter.com/ChelChiiii/status/323989268617900032	0	1	-1	Thinking they got cancer
2.44232E+17	alyssa_polanco	I wish there was no such thing as cancer . And every single child was cancer free #StandUp2Cancer	9/7/2012	0	2		#StandUp2Cancer		https://twitter.com/alyssa_polanco/status/244232370029490177	1	0	1	
4.43204E+17	xjordynecklor	Cancer has taken so many people from me. #fuckcancer	3/10/2014	0	1		#fuckcancer		https://twitter.com/xjordynecklor/status/443203872836681728	1	0	1	
4.6007E+17	JennaTammerine	@JypseyT @Hilarious_Idiot @colen_ cancer HAHAHAHAHAHAHA That's Cole	4/26/2014	1	1	@JypseyT @Hilarious_Idiot @colen_			https://twitter.com/JennaTammerine/status/460069768469311488	0	1	-1	Handle has Cancer
3.98537E+17	KEVIN528	Vaping is so fucking stupid. Why are these people so scared of lung cancer . Stop being a pussy. WTF! DUDE ARE YOU FUCKING STUPID?!?	11/7/2013	0	2				https://twitter.com/KEVIN528/status/398537450017943552	1	0	1	
4.2103E+17	SEMAJ_HOEE_	"“ @MfsNevaLuvdUs : semaj aint tryna smoke, he dont want no cancer . ”"	1/8/2014	0	0	@MfsNevaLuvdUs			https://twitter.com/SEMAJ_HOEE_/status/421029923974053888	0	1	-1	not wanting cancer
4.3883E+17	_j13nnamoore	So many people die from cancer its really terrible	2/26/2014	0	0				https://twitter.com/_j13nnamoore/status/438829969155055616	1	0	1	
5.23972E+17	tscott_thaTRUTH	For one I'm a cancer . And two I'm pregnant.	10/19/2014	0	0				https://twitter.com/tscott_thaTRUTH/status/523972007889629184	0	1	-1	Horoscope
4.46419E+17	DenverCP	"Woman Accused Of Lying To Son About Cancer Faces Child Abuse Charge: CENTENNIAL, Colo. (CBS4) – An Aurora mother... http:// dlvr.it/5BK61r"	3/19/2014	0	0				https://twitter.com/DenverCP/status/446418756084850688	1	0	1	
1.28506E+17	BornNigerican	I'm finna put up a shirtless pic for Breast Cancer Awareness month...	10/24/2011	1	0				https://twitter.com/BornNigerican/status/128505698232442880	1	0	1	
2.55504E+17	calislug	@tomgreenlive it's ok! Just b/c you're a public persona/comedian doesn't mean everything is fair game. Ur still human & cancer is personal.	10/8/2012	0	0	@tomgreenlive			https://twitter.com/calislug/status/255503801438572544	1	0	1	
2.17975E+17	Relly69	Yup we freaks lol RT @XSTROLOGY : #Cancer likes a little aggressive play in bed.	6/27/2012	0	0	@XSTROLOGY	#Cancer		https://twitter.com/Relly69/status/217974570139926528	0	1	-1	Horoscope
1.55532E+17	RacksNRacksgirl	" @XSTROLOGY : Not many people will win the heart of a #Cancer . When a #Cancer picks a lover, it's a special moment."	1/7/2012	0	0	@XSTROLOGY	#Cancer #Cancer		https://twitter.com/RacksNRacksgirl/status/155531971638984704	0	1	-1	Horoscope
5.46519E+17	reddy_mc	I have no intention of being one of the 9. Luke 17:11-14 Jesus healed me from cancer 7 times in 12 yrs. May my life reflect gratitude.	12/20/2014	0	1				https://twitter.com/reddy_mc/status/546518686035476480	1	0	1	
1.26807E+17	TheRedHareDiary	"@RightCandidates nope. Dont get to choose cancer . You choose what you eat. If you want people to stop eatin trash, give them food."	10/19/2011	0	0	@RightCandidates			https://twitter.com/TheRedHareDiary/status/126806785364463617	1	0	1	
2.51303E+17	golgolli	"""Oh don't be too mad. The number is 1 in 3 for women. Add cancer research to the list of industries that have """"a design problem"""" apparently."""	9/27/2012	0	0				https://twitter.com/golgolli/status/251302884036186112	1	0	1	
1.69999E+17	___JaeMillz	@HandsAllMighty_: Send a prayer out to Mr.Dupree hope its not cancer .	2/15/2012	0	0	@HandsAllMighty_			https://twitter.com/___JaeMillz/status/169998748624224256	1	0	1	
3.40329E+17	IntoTheWildKatt	 @ZodiacFacts : If you looking for the ride or die type to always be down for you whenever then a #Cancer is the perfect choice. #Given	5/31/2013	0	0	@ZodiacFacts	#Cancer #Given		https://twitter.com/IntoTheWildKatt/status/340328503788572673	0	1	-1	Horoscope
2.6779E+17	KissMyLuck	!!! RT @CancerFollowers: #Cancer can drop you in matter of seconds when they find someone else better than you. They waste no time on games.	11/11/2012	0	0	@CancerFollowers	#Cancer		https://twitter.com/KissMyLuck/status/267790475786850305	0	1	-1	Horoscope
4.86155E+17	courTTNayyy_	This nigga said he feel like he about to get prostate cancer cause i wont have sex anymore	7/7/2014	0	0				https://twitter.com/courTTNayyy_/status/486154983490854913	0	1	-1	Thinking they got cancer
3.77253E+17	debwyllie54	"Sept is ovarian cancer awareness month, show some support for teal.. @RedSox @davidortiz @15Lasershow @middlebrooks pic.twitter.com/FkoTajWswY"	9/9/2013	1	0	@RedSox @davidortiz @15Lasershow @middlebrooks			https://twitter.com/debwyllie54/status/377252592663150592	1	0	1	
1.81409E+17	SofaKingCray	@lenny_devito i think she was a cancer paitent...cause she had a wig to	3/18/2012	0	0	@lenny_devito			https://twitter.com/SofaKingCray/status/181409137010286593	1	0	1	
4.77838E+17	VIVMCMXC	“ @mtaurustweets : #Taurus meshes well with #Capricorn and #Cancer !”-my lovers	6/14/2014	0	0	@mtaurustweets	#Taurus #Capricorn #Cancer		https://twitter.com/VIVMCMXC/status/477837762184626176	0	1	-1	Horoscope
5.17358E+17	ItsShaquasia	breast cancer walk in 2 weeks w/ the fam @prospect park	10/1/2014	0	0	@prospect			https://twitter.com/ItsShaquasia/status/517357509510569985	1	0	1	
5.05753E+17	aaaangeeeell	I wouldn't wish cancer - personal experience or witnessing someone go through it- on my worst enemy.	8/30/2014	0	1				https://twitter.com/aaaangeeeell/status/505753471929171968	1	0	1	
6.29342E+16	juliescandyland	"callling all Authors, Chefs and Celebrities! I need signed items for my Celebrity Auction for #avonwalk for Breast Cancer ! HELP!!!!! THANX"	4/26/2011	0	0		#avonwalk		https://twitter.com/juliescandyland/status/62934172049735680	1	0	1	
1.73143E+17	47906	Haircut inspires those with cancer http:// bit.ly/wZQAy8 via http:// outside.in/47906	2/24/2012	0	0				https://twitter.com/47906/status/173142871560556544	1	0	1	
2.60825E+17	Aysiaaaaaa	"!!!!!!!!!!!!!!!!! RT @AClassyQueen__: Man, Lateef DID NOT die from cancer . So who every said that NEEDS to shut'up ..."	10/23/2012	0	0	@AClassyQueen__			https://twitter.com/Aysiaaaaaa/status/260825454800420864	1	0	1	
1.86644E+17	k2da5th	These smoking commercials really are fucked!!! I'm glad I don't smoke the cancer sticks. Don't want no hole in my throat	4/1/2012	0	1				https://twitter.com/k2da5th/status/186644473957199872	1	0	1	
5.23166E+17	GraceC4David	"The More You Know. .. RT @TheGoogleFactz The more men masturbate, the less chance they have of getting prostate cancer ."	10/17/2014	0	0	@TheGoogleFactz			https://twitter.com/GraceC4David/status/523165656234356736	1	0	1	
3.23523E+17	iamelyssa	Cancer sucks.Everyone please be praying for my sweet friend Bonnie as she starts radiation in the coming weeks! pic.twitter.com/WCBe7sWd6a	4/14/2013	0	1				https://twitter.com/iamelyssa/status/323523044578586624	1	0	1	
4.16352E+17	rdergolem	"@evryonesacritic ;-) I, stupidly purchase all my CD's but, if it's good, share it! :-) Art, ought to be spread, as cancer seems to be...:-P"	12/26/2013	0	0	@evryonesacritic			https://twitter.com/rdergolem/status/416352362651869184	1	0	1	
5.47113E+17	KeenaMcGee	 @ABC : Gritty rock and blues singer Joe Cocker has died at age 70 after battle with lung cancer  RIP to one of music's most dynamic voices	12/22/2014	0	0	@ABC			https://twitter.com/KeenaMcGee/status/547113212525948928	1	0	1	
2.06879E+17	McArchU09	They need to bring the smoking section back...but outlaw cancer stix	5/27/2012	0	0				https://twitter.com/McArchU09/status/206878828050661377	1	0	1	
5.22556E+17	TarnekaManning	Another great breast cancer event with @BeBrightPink and @McGrathAcuraChi	10/15/2014	0	1	@BeBrightPink @McGrathAcuraChi			https://twitter.com/TarnekaManning/status/522555929150365697	1	0	1	
3.72546E+17	Bsea444	"My dad has cancer , I feel like I'm disconnected from family, typical! I can't fathom the people in my life. Right now! God take care of pops"	8/27/2013	0	0				https://twitter.com/Bsea444/status/372545520520003584	1	0	1	
1.598E+17	Bonni_ville	"#Cancer 's, once settled into a relationship, if they don't feel loved they will secretly find another to fulfill there emotional needs."	1/18/2012	0	0		#Cancer		https://twitter.com/Bonni_ville/status/159799912102494208	0	1	-1	Horoscope
3.69934E+17	_N0Label	These Boys Don't Smoke Cause These Boys Don't Won't Cancer	8/20/2013	0	0				https://twitter.com/_N0Label/status/369933520602284032	1	0	1	
1.69844E+17	Triple_S	I'm at Jonsson Comprehensive Cancer Center at UCLA http:// 4sq.com/AksYhe	2/15/2012	0	0				https://twitter.com/Triple_S/status/169843585867460608	0	1	-1	4sq
3.73589E+17	Hernameisdali	Doesn't all smokin cause cancer & my mom says wat is it if not tobacco.. Is it hashesh (marijuana) hahahaha I'm dyin I was like yea sure mom	8/30/2013	0	0				https://twitter.com/Hernameisdali/status/373588643534745600	1	0	1	
4.76162E+17	PINNIbby11	"“ @BestofCancer : A #Cancer will take the best care of you, always.” @vulealeksic"	6/9/2014	0	1	@BestofCancer @vulealeksic	#Cancer		https://twitter.com/PINNIbby11/status/476161545379270656	0	1	-1	Horoscope
4.78558E+17	RPDavisson24	Breaking: Padres HOFer Tony Gwynn Dies at 54 After Long Battle with Cancer ; 15-Time All-Star Was Career .338 Hitter	6/16/2014	0	0				https://twitter.com/RPDavisson24/status/478558340176699392	1	0	1	
2.54087E+16	LilRanDinky1981	@drewseeley please pray for my great aunt. tomorrow she's going to a cancer treatment clinic and we are going to find out how far her cancer	1/12/2011	0	0	@drewseeley			https://twitter.com/LilRanDinky1981/status/25408670749687808	1	0	1	
5.15564E+17	ZachNoeTowers	My stomach has been killing me for over a week; I've narrowed it down to either cancer or getting what I deserve.	9/26/2014	0	4				https://twitter.com/ZachNoeTowers/status/515563509191409664	0	1	-1	Selfdiagnosing Cancer
4.68613E+17	RyanGrover	Keb Mo's killin' it at the Scripps Concert for Cancer pic.twitter.com/MgY9HsPbcP	5/20/2014	2	5				https://twitter.com/RyanGrover/status/468613449657122816	1	0	1	
4.95359E+17	DiamondJana3	I support cancer 100%.	8/1/2014	0	0				https://twitter.com/DiamondJana3/status/495358957746421760	1	0	1	
1.17189E+17	2478	"PatchCast: A New School, Fighting Cancer and Students Score High http:// bit.ly/nZv5Ir via http:// outside.in/02478"	9/23/2011	0	0				https://twitter.com/02478/status/117188800119177218	1	0	1	
4.36928E+17	mpb20	Please consider donating to help children's cancer research http://www. stbaldricks.org/participants/m ypage/685263/2014 …	2/21/2014	0	0				https://twitter.com/mpb20/status/436928415183036416	1	0	1	
4.54675E+17	ughomo	@MrDelGrant CANCER ALERT	4/11/2014	0	1	@MrDelGrant			https://twitter.com/ughomo/status/454675384328417280	1	0	1	
2.9665E+17	knekolas	"This group message has entailed..Getting Married, Cheating, Pterodactyls, Cancer , Spider-Man, and sheer raunchyness before 12pm @Gagnon14"	1/30/2013	1	1	@Gagnon14			https://twitter.com/knekolas/status/296650436860067840	1	0	1	
5.27809E+17	ez_stop	Just in 2nd Base cream Ale Drinking this Beer helps get the book Busting Breast Cancer @ATXBeerReleases @CraftBeerATX pic.twitter.com/ulYTiMrfIn	10/30/2014	0	1	@ATXBeerReleases @CraftBeerATX			https://twitter.com/ez_stop/status/527809420190056451	1	0	1	
4.19538E+17	dew1805	"I can handle the cancer , snow, Kitt not can't get a flight home,refrigerator breaking down today. No soccer on Saturday afternoon, Nooo"	1/4/2014	0	0				https://twitter.com/dew1805/status/419537904105316352	1	0	1	
4.31191E+17	msstacymichelle	Here again. Getting poked for research study. Anything I can do to help for breast cancer research. http:// 4sq.com/1nbqRlo	2/5/2014	1	0				https://twitter.com/msstacymichelle/status/431190600998977536	1	0	1	
2.93789E+17	dealphotoworld	" @XSTROLOGY : When a #Cancer is broken-hearted, they become lost and feel like they are not sure what's happening.not true LOL"	1/22/2013	0	0	@XSTROLOGY	#Cancer		https://twitter.com/dealphotoworld/status/293788557544402945	0	1	-1	Horoscope
2.16825E+17	ThomasViney	Off to the Markey Cancer Center Triathlon with Dad. #triathlon	6/24/2012	1	0		#triathlon		https://twitter.com/ThomasViney/status/216824754731089920	1	0	1	
